File Name,Record Number,NARA Release Date,Formerly Withheld,Agency,Document Date,Document Type,File Number,To Name,From Name,Title,Number of Pages,Originator,Record Series,Review Date,Comments,Pages Released,URL
104-10185-10129.pdf,104-10185-10129,11/9/17,In Part,CIA,8/11/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT BENIGNO MEDINA PLASENCIA.,2,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.13:46:55:903108 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10129.pdf
104-10185-10130.pdf,104-10185-10130,11/9/17,In Part,CIA,8/3/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT POLICY GUIDANCE DIRECTIVES FOR CUBAN INTELLIGENCE REPRESENTATIVES IN NICARAGUA AS ISSUED BY THE MA DEPT (INTELLIGENCE) OF THE GENERAL DIRECTORATE OF INTELLIGENCE.,10,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.13:50:17:750108 :,10,https://www.archives.gov/files/research/jfk/releases/104-10185-10130.pdf
104-10185-10131.pdf,104-10185-10131,11/9/17,In Part,CIA,07/27/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFOMATION REPORT SUBJECT ALFREDO GARCIA ALMEIRA.,3,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.13:54:44:420108 :,3,https://www.archives.gov/files/research/jfk/releases/104-10185-10131.pdf
104-10185-10132.pdf,104-10185-10132,11/9/17,In Part,CIA,07/27/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT JOSE LAIN MARTIN GONZALEZ.,2,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.13:56:43:530108 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10132.pdf
104-10185-10133.pdf,104-10185-10133,11/9/17,In Part,CIA,07/24/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT (FNU) GINES.,1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.13:58:30:293108 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10133.pdf
104-10185-10135.pdf,104-10185-10135,11/9/17,In Part,CIA,07/22/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT REPORT ON CUBAN DOCUMENTATION AND PRODEDURES OF THE GENERAL DIRECTORATE OF INTELLIGENCE.,7,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.14:07:56:233108 :,7,https://www.archives.gov/files/research/jfk/releases/104-10185-10135.pdf
104-10185-10138.pdf,104-10185-10138,11/9/17,In Part,CIA,07/21/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT FERNANDO RAVELO.,1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.14:19:23:043108 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10138.pdf
104-10185-10139.pdf,104-10185-10139,11/9/17,In Part,CIA,07/21/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT ORESTE VARELA.,1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.14:20:35:153108 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10139.pdf
104-10185-10140.pdf,104-10185-10140,11/9/17,In Part,CIA,07/20/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT PEDRO FARINAS DIAZ.,2,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.14:21:58:780108 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10140.pdf
104-10185-10141.pdf,104-10185-10141,11/9/17,In Part,CIA,07/20/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT FERNANDO PASCUAL PEREZ.,1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.14:23:23:576108 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10141.pdf
104-10185-10142.pdf,104-10185-10142,11/9/17,In Part,CIA,07/20/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT DRACO OR DRAQUE ESCALANTE.,1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.14:26:19:890108 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10142.pdf
104-10185-10143.pdf,104-10185-10143,11/9/17,In Part,CIA,07/20/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT NIGUEL ROA.,2,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.14:28:45:450108 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10143.pdf
104-10185-10144.pdf,104-10185-10144,11/9/17,In Part,CIA,07/20/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT RAFAEL GUZMAN.,1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.14:30:05:543108 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10144.pdf
104-10185-10145.pdf,104-10185-10145,11/9/17,In Part,CIA,07/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT EULOGIO PONS.,1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.14:33:21:090108 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10145.pdf
104-10185-10146.pdf,104-10185-10146,11/9/17,In Part,CIA,07/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT SUBJECT (FNU) ALEMAN.,2,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.14:34:51:466108 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10146.pdf
104-10185-10147.pdf,104-10185-10147,11/9/17,In Part,CIA,07/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,POLICY GUIDANCE OF OUTLINES AND OBJECTIVES FOR CUBAN FOREIGN INTELLIGENCE REPRESENTATIVE ISSUED BY THE MA DEPARTMENT (INTELLIGENCE) OF THE GENERAL DIRECTORATE OF INTELLIGENCE (DIRECION GENERALDE INTELLIGENCIA - DGI).,10,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.17:44:39:483031 :,10,https://www.archives.gov/files/research/jfk/releases/104-10185-10147.pdf
104-10185-10148.pdf,104-10185-10148,11/9/17,In Part,CIA,7/10/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,,"POLICY GUIDANCE FOR CUBAN INTELLIGENCE REPRESENTATIVES IN MEXICO, CENTRAL AMERICA, AND THE CARIBBEAN ISSUED BY THE MA DEPARTMENT (INTELLIGENCE) OF THE GENERAL DIRECTORATE OF INTELLIGENCE (DIRECCION GENERAL DE INTELIGENCIA - DGI).",6,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.17:47:49:840031 :,6,https://www.archives.gov/files/research/jfk/releases/104-10185-10148.pdf
104-10185-10149.pdf,104-10185-10149,11/9/17,In Part,CIA,7/8/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,,THE ORGANIZATION OF THE GENERAL DIRECTORATE OF INTELLIGENCE (DIRECCION GENERAL DE INTELIGENCIA - DGI).,19,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.17:50:14:513031 :,19,https://www.archives.gov/files/research/jfk/releases/104-10185-10149.pdf
104-10185-10150.pdf,104-10185-10150,11/9/17,In Part,CIA,7/7/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,,"EARLE PEREZ FRIMAN (PSEUDONYM ""GUALTERIO"").",5,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.17:54:02:903031 :,5,https://www.archives.gov/files/research/jfk/releases/104-10185-10150.pdf
104-10185-10151.pdf,104-10185-10151,11/9/17,In Part,CIA,7/1/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,,RAMON CASAR CUENCA MONTOTO.,1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.17:56:56:686031 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10151.pdf
104-10185-10152.pdf,104-10185-10152,11/9/17,In Part,CIA,06/23/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,ROGELIO RODRIGUEZ LOPEZ.,2,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.18:15:45:140031 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10152.pdf
104-10185-10153.pdf,104-10185-10153,11/9/17,In Part,CIA,06/29/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,MANUEL VEGA PEREZ.,2,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.18:19:36:293031 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10153.pdf
104-10185-10154.pdf,104-10185-10154,11/9/17,In Part,CIA,06/26/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,RAMON CESAR CUENCA.,1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.18:21:49:293031 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10154.pdf
104-10185-10155.pdf,104-10185-10155,11/9/17,In Part,CIA,06/26/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,"(FNU) CHAIN, PSEUDONYM ""AGUSTO"".",4,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.18:23:28:873031 :,4,https://www.archives.gov/files/research/jfk/releases/104-10185-10155.pdf
104-10185-10156.pdf,104-10185-10156,11/9/17,In Part,CIA,06/18/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,ROBERTO ANTONIO MORO PEREZ (PSEUDONYM MORENO).,2,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.18:24:45:263031 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10156.pdf
104-10185-10157.pdf,104-10185-10157,11/9/17,In Part,CIA,06/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,IBRAHIM VILA.,1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.18:26:59:140031 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10157.pdf
104-10185-10158.pdf,104-10185-10158,11/9/17,In Part,CIA,06/16/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,,"SAUL GONZALEZ (PSEUDONYM ""DENIS"").",1,CIA,JFK,11/9/17,JFK64-20 : F15 : 1998.04.28.18:28:03:390031 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10158.pdf
104-10185-10165.pdf,104-10185-10165,11/9/17,In Part,CIA,7/5/67,PAPER - TEXTUAL DOCUMENT,80T01357A,JMWAVE,WITHHELD,REQUEST JMWAVE INCLUDE AMMUG-1 AMONG THOSE SHOWN PHOTO OF DANIEL EZEQUIEL GARCIA VARGAS.,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:11:17:140102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10165.pdf
104-10185-10166.pdf,104-10185-10166,11/9/17,In Part,CIA,05/31/1967,PAPER - TEXTUAL DOCUMENT,80T01357A,JMWAVE,DIRECTOR,REQUEST CABLED HIGHLIGHTS REF AMMUG/1 ACCOUNT.,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:12:37:403102 :  FILE ORIGINAL IS PREVIOUSLY REDACTED DOC.,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10166.pdf
104-10185-10167.pdf,104-10185-10167,11/9/17,In Part,CIA,5/5/67,PAPER - TEXTUAL DOCUMENT,80T01357A,JMWAVE,WITHHELD,AMMUG-1 DEPARTS.,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:14:48:750102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10167.pdf
104-10185-10168.pdf,104-10185-10168,11/9/17,In Part,CIA,12/19/1966,PAPER - TEXTUAL DOCUMENT,80T01357A,,"CHIEF, WHD",DISPATCH: COPIES OF DEBRIEFING OF AMMUG/1.,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:16:13:623102 :  FILE ORIGINAL IS PREVIOUSLY REDACTED DOC.,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10168.pdf
104-10185-10169.pdf,104-10185-10169,11/9/17,In Part,CIA,11/8/56,PAPER - TEXTUAL DOCUMENT,80T01357A,,"CHIEF, WHD",DISPATCH: OPERATIONAL/TYPIC/AMMUG.,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:17:37:640102 :  FILE ORIGINAL IS PREVIOUSLY REDACTED DOC.,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10169.pdf
104-10185-10170.pdf,104-10185-10170,11/9/17,In Part,CIA,6/6/66,PAPER - TEXTUAL DOCUMENT,80T01357A,COS,"CHIEF, WHD",DISPATCH: AMMUG-1 DEBRIEFING (SPANISH VERSION).,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:36:44:873102 : FILE ORIGINAL IS PREVIOUSLY REDACTED DOC.,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10170.pdf
104-10185-10171.pdf,104-10185-10171,11/9/17,In Part,CIA,05/26/1966,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,,IS AMUG-1 DEBRIEFING (SPANISH VERSION) FORWARDED.,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:38:46:653102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10171.pdf
104-10185-10172.pdf,104-10185-10172,11/9/17,In Part,CIA,01/17/1966,PAPER - TEXTUAL DOCUMENT,80T01357A,COS,"CHIEF, WHD",DISPATCH: TYPIC/OPRERATIONAL AMMUG/1.,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:40:16:293102 :  FILE ORIGINAL IS PREVIOUSLY REDACTED DOCUMENT.,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10172.pdf
104-10185-10173.pdf,104-10185-10173,11/9/17,In Part,CIA,6/7/65,PAPER - TEXTUAL DOCUMENT,80T01357A,,,FUNDS FOR REVOLUTIONARY ACTIVITIES FROM THE DIRECCION GENERAL DE INTELIGENCIA.,2,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:43:01:090102 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10173.pdf
104-10185-10174.pdf,104-10185-10174,11/9/17,In Part,CIA,6/7/65,PAPER - TEXTUAL DOCUMENT,80T01357A,,,RAMIRO VALDES MENENDEZ.,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:44:05:310102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10174.pdf
104-10185-10175.pdf,104-10185-10175,11/9/17,In Part,CIA,6/2/65,PAPER - TEXTUAL DOCUMENT,80T01357A,,,RECRUITMENT AND HIRING PROCEDURES OF THE DIRECTION GENERAL DE INTELIGENCIA (DGI).,2,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:45:52:733102 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10175.pdf
104-10185-10176.pdf,104-10185-10176,11/9/17,In Part,CIA,6/2/65,PAPER - TEXTUAL DOCUMENT,80T01357A,,CUBA,TELEPHONE SYSTEM IN THE DIRECCION GENERAL DE INTELIGENCIA (DGI).,2,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:47:16:200102 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10176.pdf
104-10185-10177.pdf,104-10185-10177,11/9/17,In Part,CIA,6/1/65,PAPER - TEXTUAL DOCUMENT,80T01357A,,CUBA,POLITICAL ATTITUDES AND AFFILIATIONS IN THE DIRECCION GENERAL DE INTELIGENCIA (DGI).,2,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:49:42:250102 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10177.pdf
104-10185-10178.pdf,104-10185-10178,11/9/17,In Part,CIA,6/1/65,PAPER - TEXTUAL DOCUMENT,80T01357A,,CUBA,DIRECCION GENERAL DE INTELIGENCIA (DGI) PERSONNEL ABROAD.,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:50:48:500102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10178.pdf
104-10185-10179.pdf,104-10185-10179,11/9/17,In Part,CIA,6/1/65,PAPER - TEXTUAL DOCUMENT,80T01357A,,CUBA,ANGELITO (LNU).,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:51:54:606102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10179.pdf
104-10185-10180.pdf,104-10185-10180,11/9/17,In Part,CIA,05/26/1965,PAPER - TEXTUAL DOCUMENT,80T01357A,,CUBA,CUBANA AIRLINES.,1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:54:34:186102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10180.pdf
104-10185-10181.pdf,104-10185-10181,11/9/17,In Part,CIA,05/26/1965,PAPER - TEXTUAL DOCUMENT,80T01357A,,CUBA,ROSITA (LNU),1,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:56:24:076102 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10181.pdf
104-10185-10182.pdf,104-10185-10182,11/9/17,In Part,CIA,5/3/65,PAPER - TEXTUAL DOCUMENT,80T01357A,COS,"DC, WH FOR CUBA",DISPATCH: CUBAN GENERAL DIRECTORATE FOR INTELLIGENCE (DCI) ACTIVITIES FURNISHED BY A DEFECTED CUBAN INTELLIGENCE OFFICER.,2,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.18:58:54:810102 :  FILE ORIGINAL IS PREVIOUSLY REDACTED DOC.,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10182.pdf
104-10185-10183.pdf,104-10185-10183,11/9/17,In Part,CIA,03/16/1965,PAPER - TEXTUAL DOCUMENT,80T01357A,,CUBA,RAFAEL TAVERAS ROSARIO.,2,CIA,JFK,11/9/17,JFK64-20 : F16 : 1998.04.29.19:01:59:356102 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10183.pdf
104-10185-10187.pdf,104-10185-10187,11/9/17,In Part,CIA,12/9/64,PAPER - TEXTUAL DOCUMENT,80T01357A,"COS, JMWAVE",OFFICE OF FINANCE,"DISPATCH:SALARY PAYMENTS-AMMUG/1,#014858",1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.07:55:05:856120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10187.pdf
104-10185-10188.pdf,104-10185-10188,11/9/17,In Part,CIA,10/5/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,,STATEMENT OF EARNINGS AND DEDUCTIONS:AMMUG 1,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.08:21:11:326120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10188.pdf
104-10185-10189.pdf,104-10185-10189,11/9/17,In Part,CIA,11/4/64,PAPER - TEXTUAL DOCUMENT,80T01357A,MEXICO CITY,JMWAVE,CABLE:NAMES PERSONS SEEKING ASYLUM ARE:,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.08:26:38:000120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10189.pdf
104-10185-10190.pdf,104-10185-10190,11/9/17,In Part,CIA,11/4/64,PAPER - TEXTUAL DOCUMENT,80T01357A,"CHIEF,WH/CA/CI",WITHHELD,MEMORANDUM:RETURN OF ( ) PASSPORT FOR AMMUG-1,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.08:29:44:280120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10190.pdf
104-10185-10191.pdf,104-10185-10191,11/9/17,In Part,CIA,11/3/64,PAPER - TEXTUAL DOCUMENT,80T01357A,DIRECTOR,WITHHELD,CABLE: ( ) FLAG-1 CAN NOT HELP AMMUG FAMILY.,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056304 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10191.pdf
104-10185-10192.pdf,104-10185-10192,11/9/17,In Part,CIA,11/3/64,PAPER - TEXTUAL DOCUMENT,80T01357A,JMWAVE,MEXICO CITY,CABLE:MEXI WILL ATTEMPT CONTACT ( ) TODAY. TO AVOID ANY,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056305 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10192.pdf
104-10185-10193.pdf,104-10185-10193,11/9/17,In Part,CIA,11/2/64,PAPER - TEXTUAL DOCUMENT,80T01357A,WITHHELD,"HIDALGO, B,WH/SA/CI",MEMORANDUM:AMMUG/1 MONTHLY PAY,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.08:38:25:250120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10193.pdf
104-10185-10195.pdf,104-10185-10195,11/9/17,In Part,CIA,10/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,JMWAVE,DIRECTOR,CABLE:AMMUG 1 SCHEDULED ARRIVE WAVE 16 OCT ON EAL 691. HE WILL BE ON VACATION,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.09:17:13:763120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10195.pdf
104-10185-10197.pdf,104-10185-10197,11/9/17,In Part,CIA,10/15/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,WITHHELD,DIRECTOR,CABLE:FYI IN LETTER TO HER BROTHER AT WAVE AMMUG/1 WIFE,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.09:23:32:153120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10197.pdf
104-10185-10198.pdf,104-10185-10198,11/9/17,In Part,CIA,10/13/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,WITHHELD,DIRECTOR,CABLE:PLS ADVISE ASAP WHETHER IT POSSIBLE FOR ( ) SEND,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.09:27:14:500120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10198.pdf
104-10185-10199.pdf,104-10185-10199,11/9/17,In Part,CIA,10/3/64,PAPER - TEXTUAL DOCUMENT,80T01357A,MEXICO CITY,DIRECTOR,CABLE:WIFE AMMUG 1 HAS INTERVIEW SCHEDULED WITH SPAN CONS HAVA,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.09:30:26:873120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10199.pdf
104-10185-10200.pdf,104-10185-10200,11/9/17,In Part,CIA,10/5/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,VIVIAN,MEMORANDUM: AMMUG-1,6,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.09:33:13:810120 :,6,https://www.archives.gov/files/research/jfk/releases/104-10185-10200.pdf
104-10185-10201.pdf,104-10185-10201,11/9/17,In Part,CIA,1/1/64,PAPER - TEXTUAL DOCUMENT,80T01357A,"COB, MONTERREY","DEPUTY CHIEF, WH (SA)",DISPATCH:TRANSMITTAL OF SUBJECT REFERENCE LETTERS FOR MAILING IN MONTERREY,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.09:50:03:483120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10201.pdf
104-10185-10202.pdf,104-10185-10202,11/9/17,In Part,CIA,08/21/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,"CHIEF, WH DIVISION","CHIEF, SAFEHOUSE BRANCH",MEMORANDUM: SAFEHOUSE #405,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056307 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10202.pdf
104-10185-10203.pdf,104-10185-10203,11/9/17,In Part,CIA,08/19/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,MONTERREY,DIRECTOR,CABLE:REF LETTERS RCVD.,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.09:56:56:513120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10203.pdf
104-10185-10204.pdf,104-10185-10204,11/9/17,In Part,CIA,08/18/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,"CHIEF, WH/SA",WITHHELD,WITHHELD,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.10:00:15:340120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10204.pdf
104-10185-10205.pdf,104-10185-10205,11/9/17,In Part,CIA,08/17/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,WITHHELD,WITHHELD,"LETTER: ACCORDING TO OUR RECORDS, YOUR RENT DUE.",1,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056308 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10205.pdf
104-10185-10206.pdf,104-10185-10206,11/9/17,In Part,CIA,08/14/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,,"HIDALGO, B,WH/SA/CI",MEMORANDUM:AMMUG/1 - PHONE CALL TO CUBA,2,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.10:06:34:873120 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10206.pdf
104-10185-10207.pdf,104-10185-10207,11/9/17,In Part,CIA,9/3/64,PAPER - TEXTUAL DOCUMENT,80T01357A,MEXICO CITY,DIRECTOR,CABLE:HQS ATTEMPTING ASSIST AMMUG-1 GET WIFE AND CLOSE,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.10:09:57:920120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10207.pdf
104-10185-10208.pdf,104-10185-10208,11/9/17,In Part,CIA,08/13/1964,PAPER - TEXTUAL DOCUMENT,80T01357A,APB/CAAS,"HIDALGO, B.JR.,WH/SA/CI",MEMORANDUM:AMMUG-1 MONTHLY PAY,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.10:12:46:060120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10208.pdf
104-10185-10209.pdf,104-10185-10209,11/9/17,In Part,CIA,8/1/64,PAPER - TEXTUAL DOCUMENT,80T01357A,TSD/IB,,RECEIPT FOR AUTHENTICATION MATERIALS,1,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.10:15:48:670120 :,1,https://www.archives.gov/files/research/jfk/releases/104-10185-10209.pdf
104-10185-10210.pdf,104-10185-10210,11/9/17,In Part,CIA,8/12/64,PAPER - TEXTUAL DOCUMENT,80T01357A,,,INFORMATION REPORT:OSCAR GARCIA,2,CIA,JFK,11/9/17,JFK64-20 : F14 : 1998.05.04.10:20:24:123120 :,2,https://www.archives.gov/files/research/jfk/releases/104-10185-10210.pdf
104-10185-10211.pdf,104-10185-10211,11/9/17,In Part,CIA,8/12/64,PAPER - TEXTUAL DOCUMENT,80T01357A,"CHIEF, WH/SA",CHIEF/TSD/AB,"MEMORANDUM: ( ) DOCUMENTATION FOR AMMUG-1, AB CASE 4983",9,CIA,JFK,11/9/17,JFK64-20 : F14 : 20040310-1056309 :,9,https://www.archives.gov/files/research/jfk/releases/104-10185-10211.pdf
