"release","filename","url"
"2021","DOCID-32351870.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32351870.pdf"
"2021","DOCID-32352119.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32352119.pdf"
"2021","DOCID-32352214.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32352214.pdf"
"2021","DOCID-32352440.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32352440.pdf"
"2021","DOCID-32352647.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32352647.pdf"
"2021","DOCID-32352854.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32352854.pdf"
"2021","DOCID-32353202.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32353202.pdf"
"2021","DOCID-32353327.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32353327.pdf"
"2021","DOCID-32353351.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32353351.pdf"
"2021","DOCID-32353429.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32353429.pdf"
"2021","DOCID-32353485.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32353485.pdf"
"2021","DOCID-32353507.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32353507.pdf"
"2021","DOCID-32353606.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32353606.pdf"
"2021","DOCID-32422155.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32422155.pdf"
"2021","DOCID-32354257.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354257.pdf"
"2021","DOCID-32354258.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354258.pdf"
"2021","DOCID-32354284.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354284.pdf"
"2021","DOCID-32354288.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354288.pdf"
"2021","DOCID-32354311.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354311.pdf"
"2021","DOCID-32354417.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354417.pdf"
"2021","DOCID-32354592.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354592.pdf"
